question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
35294948,python,False,python|telegram|telegram-bot|python-telegram-bot,Telegram Python chatbot - replying with an animated gif,3,1455029240,0,http://stackoverflow.com/questions/35294948/telegram-python-chatbot-replying-with-an-animated-gif,451,5427864,1,registered,Matt Ryan
39758263,python,False,python|linux,Feedback system in python script,0,1475099483,-2,http://stackoverflow.com/questions/39758263/feedback-system-in-python-script,17,5649478,2,registered,Brandon Powell DeadlyPilot13
39757924,python,False,python,How to add more functionality with arguments in this code?,1,1475097899,0,http://stackoverflow.com/questions/39757924/how-to-add-more-functionality-with-arguments-in-this-code,40,5752060,4,registered,s-kaczmarek
39758177,python,False,python|django,python django app settings log level,1,1475099061,0,http://stackoverflow.com/questions/39758177/python-django-app-settings-log-level,12,895565,1,registered,user895565
24257803,python,True,python|google-app-engine|install|pip|distutils,DistutilsOptionError: must supply either home or prefix/exec-prefix -- not both,3,1402989367,41,http://stackoverflow.com/questions/24257803/distutilsoptionerror-must-supply-either-home-or-prefix-exec-prefix-not-both,6857,676214,308,registered,Arkind
2100353,python,True,python|csv|sorting|parsing,sort csv by column,2,1263980852,14,http://stackoverflow.com/questions/2100353/sort-csv-by-column,31440,59300,1960,registered,wishi
12636489,python,True,python|mysql|utf-8|character-encoding|python-unicode,"Python, convert 4-byte char to avoid MySQL error &quot;Incorrect string value:&quot;",1,1348821482,6,http://stackoverflow.com/questions/12636489/python-convert-4-byte-char-to-avoid-mysql-error-incorrect-string-value,2204,984003,5962,registered,user984003
39758190,python,False,python|deep-learning|keras,Time series prediction with keras and multiple sequences,0,1475099132,0,http://stackoverflow.com/questions/39758190/time-series-prediction-with-keras-and-multiple-sequences,9,3140992,31,registered,user3140992
39714574,python,True,python|csv|pandas|hive|itertools,Group unique 0th elements of CSV for unique ith elements in python or hive,1,1474938224,1,http://stackoverflow.com/questions/39714574/group-unique-0th-elements-of-csv-for-unique-ith-elements-in-python-or-hive,48,6765878,8,registered,WhyNot
39643428,python,True,python|runtime|interpreter,How can I make a python script change itself?,3,1474559013,0,http://stackoverflow.com/questions/39643428/how-can-i-make-a-python-script-change-itself,50,4124317,301,registered,ImportanceOfBeingErnest
39758022,python,True,python|csv,"Trying to create a csv using python, and getting &quot;list indices&quot; error",1,1475098379,0,http://stackoverflow.com/questions/39758022/trying-to-create-a-csv-using-python-and-getting-list-indices-error,24,6378117,19,registered,glongo
39758128,python,False,python|treeview|kivy|kivy-language,How are the TreeView and/or RecycleView used in Kivy?,0,1475098873,0,http://stackoverflow.com/questions/39758128/how-are-the-treeview-and-or-recycleview-used-in-kivy,7,2930045,1300,registered,DuckPuncher
39758125,python,False,python|pandas|memory,Pandas memory consumption after reading HDF5 file,0,1475098863,0,http://stackoverflow.com/questions/39758125/pandas-memory-consumption-after-reading-hdf5-file,6,219992,108,registered,Dienow
39758094,python,False,python|tensorflow|gpu,Clearing Tensorflow GPU memory after model execution,0,1475098714,0,http://stackoverflow.com/questions/39758094/clearing-tensorflow-gpu-memory-after-model-execution,8,4790871,6329,registered,David Parks
39757922,python,True,python|django,How to go through a ManyToMany field in chunks in Django,1,1475097895,0,http://stackoverflow.com/questions/39757922/how-to-go-through-a-manytomany-field-in-chunks-in-django,13,2867777,6,registered,user2867777
39758051,python,False,python|sockets|audio-streaming,python stream mp3 http radio server,0,1475098525,0,http://stackoverflow.com/questions/39758051/python-stream-mp3-http-radio-server,9,2655092,95,registered,Jim West
39757805,python,True,python|beautifulsoup|python-requests|bs4,Using python requests and beautiful soup to pull text,1,1475097387,1,http://stackoverflow.com/questions/39757805/using-python-requests-and-beautiful-soup-to-pull-text,16,6673546,22,registered,Tony sanchez
39757412,python,False,python|authentication|jira|tornado,How to store JIRA object connection in Tornado Python Framework,0,1475095822,0,http://stackoverflow.com/questions/39757412/how-to-store-jira-object-connection-in-tornado-python-framework,7,1755641,1,registered,user1755641
39757530,python,False,python|unit-testing|django-rest-framework,Test Requests for Django Rest Framework aren&#39;t parsable by its own Request class,1,1475096290,1,http://stackoverflow.com/questions/39757530/test-requests-for-django-rest-framework-arent-parsable-by-its-own-request-class,10,1286705,1836,registered,jamesc
39751456,python,False,python|hadoop|hadoop-streaming,How to control the splitting and pushing data to mappers in Hadoop-streaming with python?,0,1475075664,1,http://stackoverflow.com/questions/39751456/how-to-control-the-splitting-and-pushing-data-to-mappers-in-hadoop-streaming-wit,17,5779223,395,registered,user5779223
39757614,python,False,python|string|api|integer|urllib,"urllib2 returns &gt;1 result on a postcode lookup, causing problems with tuples later",0,1475096581,0,http://stackoverflow.com/questions/39757614/urllib2-returns-1-result-on-a-postcode-lookup-causing-problems-with-tuples-lat,17,6896170,6,registered,Finn Geraghty
39757947,python,False,python|jupyter|jupyter-notebook|xgboost,XGBOOST verbose_eval in Jupyter not working,0,1475098014,0,http://stackoverflow.com/questions/39757947/xgboost-verbose-eval-in-jupyter-not-working,3,2781958,110,registered,Alex R.
39757813,python,False,python|rabbitmq|celery,celery AsyncResult in loop,0,1475097415,0,http://stackoverflow.com/questions/39757813/celery-asyncresult-in-loop,9,2265812,171,registered,Orelus
39756515,python,False,python|ruby|rubygems|ubuntu-14.04|jekyll,Can&#39;t Install Jekyll,0,1475092413,0,http://stackoverflow.com/questions/39756515/cant-install-jekyll,16,6692920,29,registered,John77
39757325,python,False,python|sockets|serialization|scandir,How to serialize a scandir.DirEntry in Python for sending through a network socket?,0,1475095507,0,http://stackoverflow.com/questions/39757325/how-to-serialize-a-scandir-direntry-in-python-for-sending-through-a-network-sock,6,4085386,524,registered,smlq
2547554,python,True,python,Official multiple Python versions on the same machine?,4,1269973175,40,http://stackoverflow.com/questions/2547554/official-multiple-python-versions-on-the-same-machine,41267,74865,14238,registered,drozzy
39732409,python,False,python|python-2.7|python-3.x,python remove last comma,3,1475002861,1,http://stackoverflow.com/questions/39732409/python-remove-last-comma,68,6859325,11,registered,sdrockzz
39757591,python,True,python|pyspark,What is causing &#39;unicode&#39; object has no attribute &#39;toordinal&#39; in pyspark?,1,1475096499,0,http://stackoverflow.com/questions/39757591/what-is-causing-unicode-object-has-no-attribute-toordinal-in-pyspark,13,463300,2531,registered,Sean Nguyen
39736745,python,False,python|linux|ubuntu|numpy|pygame,Installing pygame on ubuntu,0,1475027057,0,http://stackoverflow.com/questions/39736745/installing-pygame-on-ubuntu,21,6890926,1,registered,Jonathan
39712338,python,False,python|macros|whitespace|jinja2,Python Jinja2 macro whitespace issues,1,1474923755,1,http://stackoverflow.com/questions/39712338/python-jinja2-macro-whitespace-issues,26,5787246,11,registered,Rags Rachamadugu
39757702,python,True,python|python-2.7|python-3.x,How to know if basename is file or directory?,1,1475096979,-2,http://stackoverflow.com/questions/39757702/how-to-know-if-basename-is-file-or-directory,30,6530566,6,registered,JTheboss
39756119,python,False,python|selenium,Can I stop some code by pressing a button?,1,1475091026,0,http://stackoverflow.com/questions/39756119/can-i-stop-some-code-by-pressing-a-button,47,6877104,3,registered,Iber
39757258,python,True,python|django|forms|django-registration,using django-registration form instead of own,1,1475095280,1,http://stackoverflow.com/questions/39757258/using-django-registration-form-instead-of-own,11,6307675,8,registered,Kerosive
39755232,python,True,python|list|loops|csv|parsing,Python append column header &amp; append column values from list to csv,2,1475087823,2,http://stackoverflow.com/questions/39755232/python-append-column-header-append-column-values-from-list-to-csv,25,4471028,198,registered,Mihir Patel
1517129,python,True,python|windows|64bit|numpy|scipy,How do I install SciPy on 64 bit Windows?,11,1254682903,54,http://stackoverflow.com/questions/1517129/how-do-i-install-scipy-on-64-bit-windows,84380,63550,10213,registered,Peter Mortensen
38694486,python,True,python|datetime,How to parse a string like &#39;2016-08-01 13:39:00+05:30&#39; into datetime object of python,3,1470041109,2,http://stackoverflow.com/questions/38694486/how-to-parse-a-string-like-2016-08-01-1339000530-into-datetime-object-of-p,64,6610874,62,registered,Sudheer1990
39757271,python,True,python,Is there a way to append python builtins to a list?,4,1475095324,-4,http://stackoverflow.com/questions/39757271/is-there-a-way-to-append-python-builtins-to-a-list,42,6896102,4,registered,MotzyMitten
38442025,python,True,python|machine-learning|neural-network|artificial-intelligence|tensorflow,Tensorflow Grid LSTM RNN TypeError,3,1468860297,1,http://stackoverflow.com/questions/38442025/tensorflow-grid-lstm-rnn-typeerror,155,5449456,401,registered,Kendall Weihe
39757426,python,False,python|string|list|variables|indexing,Update a value in comparison with another value,0,1475095871,0,http://stackoverflow.com/questions/39757426/update-a-value-in-comparison-with-another-value,49,5796943,133,registered,drewteriyaki
39757639,python,False,python|python-2.7|tensorflow,tf.contrib.learn Quickstart: Fix float64 Warning,0,1475096681,0,http://stackoverflow.com/questions/39757639/tf-contrib-learn-quickstart-fix-float64-warning,5,6802134,43,registered,cuylar
39729683,python,False,python|numpy|memory-management|tensorflow,Working with huge numpy arrays without loading the whole data on the disk,0,1474993111,1,http://stackoverflow.com/questions/39729683/working-with-huge-numpy-arrays-without-loading-the-whole-data-on-the-disk,43,4844184,376,registered,jean
39755346,python,True,python|beautifulsoup,Beautiful Soup: extracting tagged and untagged HTML text,1,1475088209,-1,http://stackoverflow.com/questions/39755346/beautiful-soup-extracting-tagged-and-untagged-html-text,18,1726290,50,registered,MichaelMaggs
39757573,python,True,python|regex|python-2.7,"Use regex to match 5 num, dot, 1 num, dot, 5 num",2,1475096418,0,http://stackoverflow.com/questions/39757573/use-regex-to-match-5-num-dot-1-num-dot-5-num,29,4847912,34,registered,ThatOnePythonNoob
39644461,python,False,python|animation|matplotlib|blit,Matplotlib animation with blit -- how to update plot title?,1,1474562201,0,http://stackoverflow.com/questions/39644461/matplotlib-animation-with-blit-how-to-update-plot-title,30,6865682,1,registered,Eugen Epure
39754736,python,False,python|python-2.7|python-import|importerror|alembic,Alembic: &quot;cannot import name X&quot; error (X defined in __init__.py),0,1475086139,0,http://stackoverflow.com/questions/39754736/alembic-cannot-import-name-x-error-x-defined-in-init-py,17,4394625,70,registered,nicolashahn
38801516,python,True,python|mysql|datetime,Is there a way to convert multiple date formats into datetime python,2,1470466925,0,http://stackoverflow.com/questions/38801516/is-there-a-way-to-convert-multiple-date-formats-into-datetime-python,34,2827048,140,registered,user2827048
39757188,python,True,python|pandas|matplotlib|graph|interactive,How can I make a python candlestick chart clickable in matplotlib,1,1475094949,2,http://stackoverflow.com/questions/39757188/how-can-i-make-a-python-candlestick-chart-clickable-in-matplotlib,17,5134930,11,registered,Varun Balupuri
31286024,python,True,python|neural-network|artificial-intelligence|caffe|deep-dream,DeepDream taking too long to render image,4,1436340145,0,http://stackoverflow.com/questions/31286024/deepdream-taking-too-long-to-render-image,259,3792198,2094,registered,Joolah
39737545,python,False,python|excel|pandas|jupyter|jupyter-notebook,Create new database from chunk reader in pandas,1,1475033339,0,http://stackoverflow.com/questions/39737545/create-new-database-from-chunk-reader-in-pandas,24,6891272,1,registered,Franchoiss
39757368,python,True,python|python-3.x|rename,How to erase the first character from all files (on Windows) into a folder using Python 3?,1,1475095667,-2,http://stackoverflow.com/questions/39757368/how-to-erase-the-first-character-from-all-files-on-windows-into-a-folder-using,26,2762103,19,registered,SnowBG
39756006,python,False,python|hidden-markov-models|hmmlearn,How to map hidden states to their corresponding categories after decoding in hmmlearn (Hidden Markov Model)?,0,1475090617,0,http://stackoverflow.com/questions/39756006/how-to-map-hidden-states-to-their-corresponding-categories-after-decoding-in-hmm,15,1123695,306,registered,Isaiah
39756842,python,True,python|selenium|xpath,Using parameters in the XPath,1,1475093677,0,http://stackoverflow.com/questions/39756842/using-parameters-in-the-xpath,23,5796982,4,registered,protea
39753731,python,False,python|elasticsearch|pagination|iterator,"When using ElasticSearch scroll api, can I skip to page n?",1,1475082570,1,http://stackoverflow.com/questions/39753731/when-using-elasticsearch-scroll-api-can-i-skip-to-page-n,21,2487607,558,registered,travelingbones
35958835,python,False,python|gtk|statusbar|pygobject,How to make height of Gtk.StatusBar smaller in PyGObject (GTK+3)?,1,1457792790,1,http://stackoverflow.com/questions/35958835/how-to-make-height-of-gtk-statusbar-smaller-in-pygobject-gtk3,47,5905198,11,registered,Vassiliev
38600982,python,False,java|android|python,How can i run deepdream on android,1,1469572730,0,http://stackoverflow.com/questions/38600982/how-can-i-run-deepdream-on-android,20,1731720,132,registered,Alex Schneider
39746758,python,True,python|dictionary|multiprocessing|keyword-argument|pathos,How to pass keywords list to pathos.multiprocessing?,1,1475063759,0,http://stackoverflow.com/questions/39746758/how-to-pass-keywords-list-to-pathos-multiprocessing,24,1040266,289,registered,astabada
39752943,python,True,python|numpy|matplotlib|axis,Change axis in mapltolib figure,1,1475080028,1,http://stackoverflow.com/questions/39752943/change-axis-in-mapltolib-figure,37,3925704,18,registered,PabloRdrRbl
39757124,python,False,python|django|apache|celery,How to handle time-consuming requests in Django?,0,1475094718,1,http://stackoverflow.com/questions/39757124/how-to-handle-time-consuming-requests-in-django,21,2449761,160,registered,user2449761
39757462,python,False,php|python|osx|apache|exec,shell_exec executing python from php throws ImportError on Mac,0,1475096024,0,http://stackoverflow.com/questions/39757462/shell-exec-executing-python-from-php-throws-importerror-on-mac,7,1532587,350,registered,user1532587
39757355,python,True,python|arrays|numpy|sum|slice,"Numpy: Computing sum(array[i, a[i]:b[i]]) for all rows i",1,1475095622,1,http://stackoverflow.com/questions/39757355/numpy-computing-sumarrayi-aibi-for-all-rows-i,23,4321462,124,registered,Samufi
39756500,python,False,python|matrix|matplotlib|heatmap|axis-labels,How to add values in axis of a heatmap in python,1,1475092351,1,http://stackoverflow.com/questions/39756500/how-to-add-values-in-axis-of-a-heatmap-in-python,15,2514345,311,registered,AdiT
39756447,python,True,python|generics|python-3.5,Generic Pythonic Code to Solve: 2**2**2**2**0,3,1475092120,-7,http://stackoverflow.com/questions/39756447/generic-pythonic-code-to-solve-22220,62,3692272,61,registered,Umar Yusuf
39756822,python,False,python|osx|tkinter|tkmessagebox,Why can&#39;t I change the icon on a tkMessagebox.askyesno() on OS X?,1,1475093569,1,http://stackoverflow.com/questions/39756822/why-cant-i-change-the-icon-on-a-tkmessagebox-askyesno-on-os-x,9,830431,1323,registered,Grezzo
39757418,python,False,python|twitter|streaming|tweepy,"Using Tweepy Stream, How do I search for retweets?",0,1475095833,0,http://stackoverflow.com/questions/39757418/using-tweepy-stream-how-do-i-search-for-retweets,7,3776598,28,registered,user3776598
39748267,python,False,python|ubuntu|ubuntu-14.04|pythonpath|ubuntu-server,PYTHONPATH order on Ubuntu 14.04,2,1475067486,3,http://stackoverflow.com/questions/39748267/pythonpath-order-on-ubuntu-14-04,54,2180332,605,registered,azmeuk
39740632,python,True,python|pycharm|python-3.4|python-3.5|type-hinting,Python type hinting without cyclic imports,2,1475047295,2,http://stackoverflow.com/questions/39740632/python-type-hinting-without-cyclic-imports,31,1760858,1688,registered,velis
39236924,python,False,python|anaconda|caffe,ImportError: No module named caffe - I don&#39;t know how to install caffe for Anaconda on Windows,1,1472590420,0,http://stackoverflow.com/questions/39236924/importerror-no-module-named-caffe-i-dont-know-how-to-install-caffe-for-anaco,46,5963425,31,registered,Dominic Newman
39712602,python,False,python|pandas,Create groups/classes based on conditions within columns,0,1474924828,0,http://stackoverflow.com/questions/39712602/create-groups-classes-based-on-conditions-within-columns,51,6545542,109,registered,Christopher
39757345,python,False,python|ubuntu|matplotlib|pyqt|qt5,How to get unrecognized backends in Matplotlib,0,1475095565,0,http://stackoverflow.com/questions/39757345/how-to-get-unrecognized-backends-in-matplotlib,11,6631510,6,registered,Koki Mametani
39757176,python,True,python,Distinct rows from a list of dictionaries based on values,1,1475094906,1,http://stackoverflow.com/questions/39757176/distinct-rows-from-a-list-of-dictionaries-based-on-values,18,1202863,8,registered,Pankaj Singh
39756217,python,False,python|networking|scapy|dhcp,Specfying lease time in DHCP request packet,1,1475091375,1,http://stackoverflow.com/questions/39756217/specfying-lease-time-in-dhcp-request-packet,15,4080431,7,registered,Varun Chopra
39757312,python,False,python|csv|amazon-web-services|amazon-ec2,Python : Row output driven by GMT Calendar ERROR,0,1475095469,0,http://stackoverflow.com/questions/39757312/python-row-output-driven-by-gmt-calendar-error,6,4225583,44,registered,mmk88
39755826,python,False,jquery|python|ajax|django,"Simple Hello World, AJAX FOR DJANGO",1,1475089902,0,http://stackoverflow.com/questions/39755826/simple-hello-world-ajax-for-django,26,1389087,82,registered,Django Ace
39757265,python,False,python|websocket|infinite-loop|http-proxy,Python Proxy Server implementation read function acting as infinite loop,0,1475095295,1,http://stackoverflow.com/questions/39757265/python-proxy-server-implementation-read-function-acting-as-infinite-loop,13,1819401,72,registered,wmarquez
39753995,python,True,python|mysql|boolean|multiprocessing,python 27 - Boolean check fails while multiprocessing,1,1475083494,0,http://stackoverflow.com/questions/39753995/python-27-boolean-check-fails-while-multiprocessing,32,6182275,15,registered,Nick Miller
39756899,python,False,python,"different versions of python in one mac, how can I open a specific version among them?",1,1475093859,1,http://stackoverflow.com/questions/39756899/different-versions-of-python-in-one-mac-how-can-i-open-a-specific-version-among,23,6853767,6,registered,Jaeho Jung
39757225,python,False,python|django,User database authentication in Django,0,1475095113,1,http://stackoverflow.com/questions/39757225/user-database-authentication-in-django,20,5199096,133,registered,mk8efz
39380753,python,False,python|datetime|python-datetime|python-dateutil,Python: how to correctly convert from a string date in a particular time zone?,2,1473293617,1,http://stackoverflow.com/questions/39380753/python-how-to-correctly-convert-from-a-string-date-in-a-particular-time-zone,41,1505451,983,registered,jacobsa
32593922,python,True,python|django|tastypie,Tastypie with Django 1.8 giving Content type not found error,1,1442344673,1,http://stackoverflow.com/questions/32593922/tastypie-with-django-1-8-giving-content-type-not-found-error,84,1726579,711,registered,Bill Noble
39449705,python,False,python|facebook|python-3.x|selenium|screen-scraping,Can&#39;t get all names with selenium from Facebook - Python 3,1,1473681169,0,http://stackoverflow.com/questions/39449705/cant-get-all-names-with-selenium-from-facebook-python-3,22,6822307,1,registered,Powah
39756807,python,False,python|flask|python-requests|gunicorn|gevent,Make a non-blocking request with requests when running Flask with Gunicorn and Gevent,0,1475093482,1,http://stackoverflow.com/questions/39756807/make-a-non-blocking-request-with-requests-when-running-flask-with-gunicorn-and-g,19,1294529,203,registered,JLTChiu
1055410,python,True,python|variables|dictionary,Python: linking/binding variables together in a dictionary,8,1246212713,1,http://stackoverflow.com/questions/1055410/python-linking-binding-variables-together-in-a-dictionary,1268,130116,774,registered,Dave
7435986,python,True,python|django|tastypie,How do I configure Tastypie to treat a field as unique?,3,1316113062,7,http://stackoverflow.com/questions/7435986/how-do-i-configure-tastypie-to-treat-a-field-as-unique,2414,577018,1958,registered,johncosta
39735659,python,False,python|lazy-evaluation|gurobi,Adding lazy constraint in python-Gurobi interface,1,1475017593,0,http://stackoverflow.com/questions/39735659/adding-lazy-constraint-in-python-gurobi-interface,32,3839243,42,registered,user36729
39756016,python,False,python,MissingSchema: Invalid URL &#39;/&#39;: No schema supplied. Perhaps you meant http:///?,1,1475090648,0,http://stackoverflow.com/questions/39756016/missingschema-invalid-url-no-schema-supplied-perhaps-you-meant-http,24,6895777,1,registered,Gopal Prasad
29376498,python,True,python|seek,Read specific bytes of file in python,3,1427828776,1,http://stackoverflow.com/questions/29376498/read-specific-bytes-of-file-in-python,1111,3124171,105,registered,user3124171
39753861,python,False,python|class|for-loop,Second level looping over dictionaries,4,1475083060,0,http://stackoverflow.com/questions/39753861/second-level-looping-over-dictionaries,39,3163030,19,registered,user3163030
39756947,python,True,python|http-error,How to check HTTP errors for more than two URLs?,2,1475094088,2,http://stackoverflow.com/questions/39756947/how-to-check-http-errors-for-more-than-two-urls,19,6237702,18,registered,beginner_user
39715735,python,True,python|sql|pyqt|pyodbc|pypyodbc,Python SQL query using variables,3,1474948790,-1,http://stackoverflow.com/questions/39715735/python-sql-query-using-variables,60,6884842,1,registered,ricketyCode
39757103,python,False,python|structure|analysis|repetition,Repetition Structures: Budject Analysis In Python,0,1475094641,-2,http://stackoverflow.com/questions/39757103/repetition-structures-budject-analysis-in-python,10,6896000,6,registered,Y.j
39755365,python,True,python|scrapy,How to modify my code to scrape these links?,1,1475088281,-2,http://stackoverflow.com/questions/39755365/how-to-modify-my-code-to-scrape-these-links,24,6895597,3,registered,RealMonia
39746061,python,False,python|oracle|jython|sikuli,"How to start Python file (filename.py, which have appeal to oracle ) from sikuli?",1,1475061857,1,http://stackoverflow.com/questions/39746061/how-to-start-python-file-filename-py-which-have-appeal-to-oracle-from-sikuli,14,6892692,6,registered,AveryL
39755289,python,True,python|django|list-comprehension,Understanding Django Q - Dynamic,1,1475088016,2,http://stackoverflow.com/questions/39755289/understanding-django-q-dynamic,20,6365534,331,registered,qarthandso
35949562,python,True,python|regex,module &#39;re&#39; has no attribute &#39;findall&#39;,1,1457729094,0,http://stackoverflow.com/questions/35949562/module-re-has-no-attribute-findall,165,6051871,1,registered,mrser
2561418,python,True,python|vim|editor,How to comment out a block of Python code in Vim,11,1270134886,154,http://stackoverflow.com/questions/2561418/how-to-comment-out-a-block-of-python-code-in-vim,70329,191210,1450,registered,Rishabh Manocha
39756878,python,False,python|python-2.7,Python Schematics model conversion error rouge field,0,1475093789,1,http://stackoverflow.com/questions/39756878/python-schematics-model-conversion-error-rouge-field,12,2078504,64,registered,IAmHomes
39757044,python,False,python|parallel-processing,python ipyparallel apply function in class,0,1475094419,1,http://stackoverflow.com/questions/39757044/python-ipyparallel-apply-function-in-class,7,3716774,75,registered,user3716774
19681703,python,True,python|datetime|pandas|average,Average time for datetime list,3,1383134562,3,http://stackoverflow.com/questions/19681703/average-time-for-datetime-list,4914,2915556,39,registered,user2915556
39756890,python,False,python|composition,Stuck defining composition function in python,2,1475093826,1,http://stackoverflow.com/questions/39756890/stuck-defining-composition-function-in-python,22,5378819,17,registered,blionzion
12151306,python,True,python|argparse,Argparse: Way to include default values in &#39;--help&#39;?,2,1346113511,104,http://stackoverflow.com/questions/12151306/argparse-way-to-include-default-values-in-help,15040,310399,2951,registered,JS.
39574639,python,True,python|anaconda|python-import|qtcore,ImportError: cannot import name &#39;QtCore&#39;,2,1474292321,6,http://stackoverflow.com/questions/39574639/importerror-cannot-import-name-qtcore,194,3646408,493,registered,Abhishek Bhatia
37603635,python,False,python|numpy|virtualenv,Python Segmentation fault in numpy multiarray,1,1464909636,0,http://stackoverflow.com/questions/37603635/python-segmentation-fault-in-numpy-multiarray,97,6417014,1,registered,Jeremy M
39750205,python,True,python|image-processing|python-imaging-library,Intelligently Determine Image Size in Python,2,1475072322,0,http://stackoverflow.com/questions/39750205/intelligently-determine-image-size-in-python,37,2019896,340,registered,Jason
39738065,python,False,python|wait|sleep,Python: Sleep methods,1,1475036916,0,http://stackoverflow.com/questions/39738065/python-sleep-methods,49,6891440,1,registered,Verxi
39755877,python,True,python|pandas,Calling a subset of a dataset,1,1475090080,1,http://stackoverflow.com/questions/39755877/calling-a-subset-of-a-dataset,28,2770803,44,registered,Bolajio
39732600,python,True,python|c|stack-overflow,Why is my stack buffer overflow exploit not working?,2,1475003659,3,http://stackoverflow.com/questions/39732600/why-is-my-stack-buffer-overflow-exploit-not-working,128,2715077,21,registered,user2715077
39756713,python,False,python|oauth|cron|oauth2,Oauth2 error appearing in cron job that isn&#39;t appearing elsewhere,0,1475093127,1,http://stackoverflow.com/questions/39756713/oauth2-error-appearing-in-cron-job-that-isnt-appearing-elsewhere,4,6341020,13,registered,derks
39733518,python,False,python,how to keep pd.read_csv() from changing datatype,1,1475007248,1,http://stackoverflow.com/questions/39733518/how-to-keep-pd-read-csv-from-changing-datatype,31,5520020,13,registered,Thomas Culbertson
39756599,python,True,python|list,How to remove whitespace in a list,3,1475092674,0,http://stackoverflow.com/questions/39756599/how-to-remove-whitespace-in-a-list,48,6810982,24,registered,Sam Vruggink
39755742,python,True,python|pandas,pandas histogram with by: possible to make axes uniform?,1,1475089628,2,http://stackoverflow.com/questions/39755742/pandas-histogram-with-by-possible-to-make-axes-uniform,18,4995876,464,registered,helloB
39755973,python,False,python|.net,Using SortedDictionary for .net (imported from C# .dll),2,1475090480,1,http://stackoverflow.com/questions/39755973/using-sorteddictionary-for-net-imported-from-c-dll,20,6888086,6,registered,cole
39756590,python,False,python|dictionary|return|tuples,dict becoming a tuple?,0,1475092648,0,http://stackoverflow.com/questions/39756590/dict-becoming-a-tuple,37,1455384,3062,registered,Andrius
39755893,python,False,python|regex,regex to validate date in DD.MM format,0,1475090156,0,http://stackoverflow.com/questions/39755893/regex-to-validate-date-in-dd-mm-format,23,4057053,498,registered,kurtgn
39756172,python,False,python|windows|wmi,What is the cause of the error in this Python WMI script? (Windows 8.1) (Network adapter configuration) (Python 2.7),1,1475091233,0,http://stackoverflow.com/questions/39756172/what-is-the-cause-of-the-error-in-this-python-wmi-script-windows-8-1-network,13,5899439,36,registered,James Yeoman
39756595,python,False,python|django|websocket|django-channels,How to check if message failed in django-channels,0,1475092671,0,http://stackoverflow.com/questions/39756595/how-to-check-if-message-failed-in-django-channels,6,4075528,303,registered,kt14
39756579,python,False,python|django|unit-testing,django 1.9 tests: Able to test the whole project but fails to run individual tests,0,1475092613,0,http://stackoverflow.com/questions/39756579/django-1-9-tests-able-to-test-the-whole-project-but-fails-to-run-individual-tes,10,4057053,498,registered,kurtgn
34232887,python,True,python|windows|lxml|libxml2,Can&#39;t install python lxml (and libxml2) on windows,2,1449869457,1,http://stackoverflow.com/questions/34232887/cant-install-python-lxml-and-libxml2-on-windows,2787,5224055,36,registered,eciu
39755616,python,True,python|metadata|docstring,Where to add __author__ in Python Packages,2,1475089153,0,http://stackoverflow.com/questions/39755616/where-to-add-author-in-python-packages,50,2027146,31,registered,Milk
384471,python,True,python|mysql|python-3.x,MySQL-db lib for Python 3.x?,9,1229866658,28,http://stackoverflow.com/questions/384471/mysql-db-lib-for-python-3-x,33464,452521,8041,registered,thr
39756254,python,True,python|eclipse,How to access the project root folder,1,1475091498,1,http://stackoverflow.com/questions/39756254/how-to-access-the-project-root-folder,17,992600,2254,registered,adhg
39756479,python,False,python|numpy|bokeh,Bokeh glyph selection taptool,0,1475092275,0,http://stackoverflow.com/questions/39756479/bokeh-glyph-selection-taptool,7,6895812,1,registered,aj_black
39756150,python,True,python|pandas|numpy,How to separate a numpy array into separate columns in pandas,1,1475091156,1,http://stackoverflow.com/questions/39756150/how-to-separate-a-numpy-array-into-separate-columns-in-pandas,16,2179021,1167,registered,eleanora
39742758,python,True,python|sorting|pandas|numpy|finance,Sort tenors in finance notation,4,1475053522,1,http://stackoverflow.com/questions/39742758/sort-tenors-in-finance-notation,43,671211,248,registered,Jost
39755928,python,False,python|numpy|memory|setrlimit,"How do I use `setrlimit` to limit memory usage? RLIMIT_AS kills too soon; RLIMIT_DATA, RLIMIT_RSS, RLIMIT_STACK kill not at all",0,1475090285,1,http://stackoverflow.com/questions/39755928/how-do-i-use-setrlimit-to-limit-memory-usage-rlimit-as-kills-too-soon-rlimit,10,974555,3309,registered,gerrit
24055175,python,True,python|excel|python-3.x|urllib|xlsxwriter,Python Excel Writer (xlswriter) Insert Image from URL,2,1401956704,1,http://stackoverflow.com/questions/24055175/python-excel-writer-xlswriter-insert-image-from-url,506,3051668,220,registered,Rictrunks
39755271,python,True,python|pywinauto,Can Pywinauto Track or Log Error with an Application?,1,1475087958,0,http://stackoverflow.com/questions/39755271/can-pywinauto-track-or-log-error-with-an-application,7,6895545,1,registered,Lyle Lacey
39756388,python,False,python|heroku,App crashing on Heroku Pyphon application,0,1475091897,1,http://stackoverflow.com/questions/39756388/app-crashing-on-heroku-pyphon-application,14,6805726,27,registered,Sean James
39756386,python,False,python|utf-8,How do I decode a website if it isn&#39;t utf-8 in python?,0,1475091881,0,http://stackoverflow.com/questions/39756386/how-do-i-decode-a-website-if-it-isnt-utf-8-in-python,25,5521465,18,registered,Iter niam
